Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],HX711_readings,Applied_Torque[Nm]
1566.92,-0.07,-0.02,0.2,1.45,-9.63,1.09,5950217.0,0.2
1567.03,-0.14,-0.04,0.0,1.45,-9.63,1.08,5952177.0,0.2
1567.13,-0.2,-0.02,-0.07,1.46,-9.63,1.08,5955174.0,0.2
1567.24,-0.24,0.01,-0.09,1.46,-9.63,1.08,5956461.0,0.2
1567.36,-0.26,-0.01,-0.07,1.45,-9.63,1.08,5957609.0,0.2
1567.47,-0.25,-0.06,-0.04,1.43,-9.64,1.07,5958695.0,0.2
1567.57,-0.2,-0.08,-0.02,1.41,-9.65,1.07,5959711.0,0.2
1567.68,-0.14,-0.08,-0.0,1.4,-9.65,1.09,5960705.0,0.2
1567.79,-0.1,-0.07,0.01,1.4,-9.66,1.09,5962155.0,0.2
1567.9,-0.1,-0.04,0.01,1.41,-9.66,1.08,5962786.0,0.2
1568.0,-0.12,-0.02,-0.0,1.43,-9.66,1.09,5963369.0,0.2
1568.11,-0.13,-0.02,-0.03,1.44,-9.65,1.09,5963921.0,0.2
1568.22,-0.14,-0.02,-0.04,1.45,-9.62,1.09,5964449.0,0.2
1568.33,-0.16,-0.04,-0.03,1.45,-9.61,1.09,5965525.0,0.2
1568.44,-0.19,-0.07,-0.03,1.45,-9.6,1.09,5966017.0,0.2
1568.55,-0.2,-0.07,-0.03,1.46,-9.61,1.09,5966491.0,0.2
1568.65,-0.2,-0.03,-0.03,1.45,-9.62,1.09,5966960.0,0.2
1568.76,-0.22,0.03,-0.03,1.45,-9.63,1.1,5967393.0,0.2
1568.87,-0.23,0.06,-0.05,1.45,-9.63,1.1,5967748.0,0.2
1568.98,-0.2,0.04,-0.11,1.44,-9.65,1.09,5968377.0,0.2
1569.09,-0.14,-0.02,-0.16,1.44,-9.67,1.07,5968645.0,0.2
1569.2,-0.07,-0.05,-0.13,1.44,-9.68,1.07,5968887.0,0.2
1569.3,-0.06,-0.06,-0.07,1.44,-9.68,1.09,5969174.0,0.2
1569.42,-0.09,-0.06,-0.05,1.43,-9.67,1.11,5969537.0,0.2
1569.52,-0.12,-0.04,-0.04,1.44,-9.65,1.12,5969878.0,0.2
1569.63,-0.14,-0.04,-0.03,1.44,-9.65,1.12,5970452.0,0.2
1569.74,-0.15,-0.03,-0.02,1.45,-9.64,1.12,5970680.0,0.2
1569.85,-0.15,0.0,-0.01,1.46,-9.64,1.1,5970854.0,0.2
1569.95,-0.14,0.02,-0.0,1.46,-9.64,1.08,5971014.0,0.2
1570.06,-0.11,0.0,-0.03,1.46,-9.64,1.08,5971100.0,0.2
1570.17,-0.1,-0.02,-0.05,1.46,-9.64,1.09,5971259.0,0.2
1570.28,-0.11,-0.02,-0.05,1.47,-9.65,1.1,5971801.0,0.2
1570.39,-0.14,0.01,-0.03,1.47,-9.67,1.1,5972105.0,0.2
1570.49,-0.16,0.01,-0.01,1.48,-9.68,1.09,5972249.0,0.2
1570.6,-0.15,0.0,0.01,1.47,-9.68,1.08,5972366.0,0.2
1570.71,-0.14,0.01,0.01,1.46,-9.67,1.08,5972397.0,0.2
1570.81,-0.15,0.01,-0.01,1.45,-9.67,1.08,5972429.0,0.2
1570.92,-0.16,-0.01,-0.03,1.44,-9.67,1.08,5972666.0,0.2
1571.03,-0.15,-0.04,-0.02,1.44,-9.67,1.09,5972781.0,0.2
1571.14,-0.14,-0.07,-0.02,1.45,-9.68,1.1,5972956.0,0.2
1571.24,-0.14,-0.09,-0.02,1.46,-9.67,1.09,5973209.0,0.2
1571.35,-0.12,-0.1,-0.01,1.47,-9.66,1.09,5973431.0,0.2
1571.46,-0.09,-0.09,0.0,1.46,-9.65,1.09,5973567.0,0.2
1571.56,-0.09,-0.1,-0.0,1.44,-9.66,1.09,5973752.0,0.2
1571.67,-0.11,-0.11,-0.0,1.43,-9.66,1.09,5973880.0,0.2
1571.78,-0.13,-0.1,0.01,1.43,-9.67,1.08,5974072.0,0.2
1571.89,-0.14,-0.06,0.01,1.43,-9.67,1.08,5974264.0,0.2
1571.99,-0.16,-0.03,0.0,1.44,-9.67,1.09,5974361.0,0.2
1572.1,-0.19,0.0,-0.0,1.44,-9.66,1.09,5974396.0,0.2
1572.2,-0.22,0.01,-0.0,1.44,-9.65,1.09,5974275.0,0.2
1572.31,-0.21,0.0,-0.02,1.44,-9.64,1.07,5973819.0,0.2
1572.42,-0.18,0.01,-0.03,1.44,-9.63,1.05,5973737.0,0.2
1572.53,-0.16,0.01,-0.01,1.43,-9.63,1.05,5973671.0,0.2
1572.63,-0.17,-0.02,0.04,1.44,-9.63,1.05,5973643.0,0.2
1572.74,-0.19,-0.03,0.06,1.45,-9.63,1.06,5973753.0,0.2
1572.85,-0.19,-0.03,0.03,1.46,-9.63,1.07,5973958.0,0.2
1572.95,-0.19,-0.03,-0.0,1.47,-9.63,1.08,5974418.0,0.2
1573.06,-0.18,-0.01,-0.03,1.46,-9.64,1.08,5974653.0,0.2
1573.17,-0.18,0.0,-0.03,1.45,-9.64,1.08,5974875.0,0.2
1573.27,-0.19,0.0,-0.0,1.45,-9.64,1.09,5975067.0,0.2
1573.38,-0.18,-0.02,0.02,1.44,-9.64,1.11,5975286.0,0.2
1573.49,-0.17,-0.03,0.01,1.44,-9.65,1.11,5975517.0,0.2
1573.59,-0.18,-0.03,0.0,1.44,-9.65,1.1,5975718.0,0.2
1738.29,-0.15,0.04,-0.07,1.45,-9.67,1.07,6003537.0,0.105
1738.4,-0.15,0.06,-0.05,1.44,-9.67,1.05,6003259.0,0.105
1738.51,-0.15,0.07,-0.02,1.43,-9.68,1.04,6003136.0,0.105
1738.62,-0.14,0.08,-0.01,1.43,-9.67,1.04,6003053.0,0.105
1738.72,-0.14,0.07,-0.01,1.45,-9.65,1.05,6003044.0,0.105
1738.83,-0.16,0.05,-0.01,1.45,-9.65,1.07,6003009.0,0.105
1738.94,-0.19,0.02,-0.02,1.45,-9.66,1.09,6003002.0,0.105
1739.05,-0.19,-0.01,-0.04,1.44,-9.65,1.1,6002811.0,0.105
1739.16,-0.17,-0.02,-0.06,1.45,-9.65,1.09,6002683.0,0.105
1739.26,-0.13,-0.02,-0.08,1.45,-9.66,1.07,6002567.0,0.105
1739.37,-0.12,-0.02,-0.08,1.46,-9.66,1.06,6002467.0,0.105
1739.48,-0.12,-0.01,-0.07,1.47,-9.66,1.06,6002410.0,0.105
1739.59,-0.13,0.02,-0.05,1.47,-9.66,1.08,6002387.0,0.105
1739.7,-0.13,0.04,-0.05,1.46,-9.66,1.1,6002461.0,0.105
1739.81,-0.13,0.06,-0.06,1.45,-9.65,1.11,6002469.0,0.105
1739.91,-0.13,0.06,-0.04,1.44,-9.64,1.1,6002478.0,0.105
1740.02,-0.12,0.04,-0.0,1.44,-9.63,1.09,6002459.0,0.105
1740.13,-0.14,0.02,0.02,1.45,-9.62,1.1,6002493.0,0.105
1740.24,-0.16,0.01,0.02,1.47,-9.61,1.12,6002674.0,0.105
1740.35,-0.18,0.0,0.01,1.48,-9.6,1.11,6002689.0,0.105
1740.45,-0.18,-0.01,0.01,1.47,-9.59,1.1,6002714.0,0.105
1740.56,-0.17,-0.02,0.01,1.47,-9.59,1.09,6002701.0,0.105
1740.67,-0.16,-0.02,0.03,1.47,-9.6,1.11,6002600.0,0.105
1740.78,-0.15,-0.02,0.01,1.46,-9.62,1.12,6002600.0,0.105
1740.89,-0.13,-0.01,-0.01,1.45,-9.63,1.12,6002665.0,0.105
1741.0,-0.12,-0.01,-0.03,1.44,-9.65,1.11,6002645.0,0.105
1741.11,-0.12,-0.03,-0.03,1.44,-9.66,1.1,6002684.0,0.105
1741.21,-0.13,-0.04,-0.04,1.43,-9.66,1.1,6002700.0,0.105
1741.32,-0.16,-0.02,-0.03,1.44,-9.65,1.1,6002776.0,0.105
1741.43,-0.19,-0.0,0.01,1.44,-9.64,1.1,6002825.0,0.105
1741.54,-0.19,-0.01,0.04,1.44,-9.64,1.1,6002856.0,0.105
1741.65,-0.17,-0.02,0.06,1.44,-9.65,1.09,6002791.0,0.105
1741.75,-0.14,-0.03,0.07,1.43,-9.67,1.08,6002663.0,0.105
1741.86,-0.13,-0.03,0.06,1.43,-9.68,1.08,6002388.0,0.105
1741.97,-0.15,-0.03,0.03,1.43,-9.67,1.08,6002112.0,0.105
1742.08,-0.17,-0.03,-0.01,1.44,-9.66,1.07,6001905.0,0.105
1742.19,-0.16,-0.03,-0.02,1.45,-9.64,1.07,6001569.0,0.105
1742.3,-0.12,-0.02,-0.01,1.45,-9.64,1.07,6001500.0,0.105
1742.41,-0.09,-0.02,0.0,1.47,-9.63,1.07,6001486.0,0.105
1742.51,-0.08,-0.03,0.03,1.48,-9.62,1.08,6001493.0,0.105
1742.62,-0.09,-0.02,0.05,1.47,-9.63,1.08,6001428.0,0.105
1742.73,-0.08,-0.0,0.06,1.45,-9.63,1.08,6001445.0,0.105
1742.84,-0.07,-0.01,0.04,1.44,-9.64,1.09,6001508.0,0.105
1742.95,-0.09,-0.03,0.04,1.42,-9.63,1.1,6001641.0,0.105
1743.06,-0.09,-0.03,0.03,1.41,-9.64,1.11,6001812.0,0.105
1743.16,-0.08,-0.04,0.01,1.42,-9.64,1.09,6002028.0,0.105
1743.27,-0.08,-0.04,-0.04,1.41,-9.64,1.08,6002209.0,0.105
1743.38,-0.09,-0.03,-0.07,1.41,-9.63,1.08,6002533.0,0.105
1743.49,-0.1,-0.01,-0.08,1.42,-9.62,1.08,6002603.0,0.105
1743.6,-0.1,-0.0,-0.08,1.43,-9.62,1.08,6002626.0,0.105
1743.7,-0.1,0.01,-0.07,1.44,-9.62,1.08,6002695.0,0.105
1743.81,-0.1,0.03,-0.05,1.45,-9.63,1.09,6002731.0,0.105
1743.92,-0.11,0.04,-0.03,1.46,-9.64,1.09,6002710.0,0.105
1744.02,-0.11,0.04,-0.01,1.45,-9.65,1.1,6002626.0,0.105
1744.13,-0.09,0.01,0.0,1.45,-9.66,1.09,6002548.0,0.105
